clusterId,conceptName,requiredIngredient,identity,family,explicitQualifiers,candidateProductCount,selectedProductId,selectionState,selectionReason,nutritionVersionPresent,catalogGapClass
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яйца","яйца","яйца","","1","step092_eggs","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яйца","яйца","яйца","","1","step092_eggs","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Манка","Манка","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сливочное масло","Сливочное масло","butter","","1","butter","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сметана","сметана","сметана","","3","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Вишня","Вишня","cherry_raw","","1","cherry_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яйца","яйца","яйца","","1","step092_eggs","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сметана","сметана","сметана","","3","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Крахмал","крахмал","крахмал","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яйца","яйца","яйца","","1","step092_eggs","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Манка","Манка","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сода","сода","сода","","1","baking_soda","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яблоки","Яблоки","apple_raw","","1","apple_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Растительное масло","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Панировочные сухари","Панировочные сухари","bread_crumbs_dry","","1","bread_crumbs_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яйцо","яйцо","яйцо","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Крупа манная","Крупа манная","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Масло сливочное (для смазывания формы)","Масло сливочное (для смазывания формы)","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","SOURCE_NOISE"
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Творог 5%","Творог 5%","cottage_cheese_5pct","5%","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Яйца куриные","Яйца куриные","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Малина","Малина","raspberry_raw","","1","raspberry_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сметана 15-20%","сметана","сметана","20%","1","sour_cream_20pct","EXPLICIT_FORM_PRODUCT_SELECTED","one product matches explicit source/form qualifiers","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Масло сливочное-","масло сливочное","масло сливочное","","1","butter_72pct","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Крахмал кукурузный","Крахмал кукурузный","corn_starch","","1","corn_starch","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Сахар ванильный","Сахар ванильный","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_6e5245d7ad0ff5db0075c6bb","Творожная запеканка с манкой и сметаной","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Тыква","Тыква","pumpkin_raw","","1","pumpkin_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Пшено","пшено","пшено","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сливочное масло","Сливочное масло","butter","","1","butter","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Пшено","пшено","пшено","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сливочное масло","Сливочное масло","butter","","1","butter","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Тыква","Тыква","pumpkin_raw","","1","pumpkin_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Пшено","пшено","пшено","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Курага","Курага","dried_apricot","","1","dried_apricot","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Ванилин","ванилин","ванилин","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сливочное масло","Сливочное масло","butter","","1","butter","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Тыква","Тыква","pumpkin_raw","","1","pumpkin_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Пшено","пшено","пшено","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Пшено","пшено","пшено","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Вода","вода","вода","","0","","PROCESS_INPUT_ACCOUNTED","explicit non-purchased process medium","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","или","или","","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Масло сливочное","масло сливочное","масло сливочное","","1","butter_72pct","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Пшено","пшено","пшено","","2","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Молоко","молоко","молоко","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Тыква","Тыква","pumpkin_raw","","1","pumpkin_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Мёд","Мёд","step092_honey","","1","step092_honey","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_debfa1e7f6da282a21155820","Каша пшенная в кастрюле на молоке","Сливочное масло","Сливочное масло","butter","","1","butter","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Яйцо","яйцо","яйцо","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Манка","Манка","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Сода","сода","сода","","1","baking_soda","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Ванилин","ванилин","ванилин","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Растительное масло","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Банан","Банан","banana_raw","","1","banana_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Манка","Манка","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Растительное масло","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Творог жирностью 9%","Творог жирностью 9%","","9%","1","cottage_cheese_9pct","EXPLICIT_FORM_PRODUCT_SELECTED","one product matches explicit source/form qualifiers","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Яйца","яйца","яйца","","1","step092_eggs","SINGLE_COMPATIBLE_PRODUCT_SELECTED","exactly one semantically compatible catalog product","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Ванильный сахар","Ванильный сахар","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Масло растительное рафинированное","Масло растительное рафинированное","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Творог жирный","Творог жирный","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Яйцо","яйцо","яйцо","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Ванилин","ванилин","ванилин","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","или ванильный сахар","или ванильный сахар","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Масло растительное","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","*","*","","","0","","NOT_APPLICABLE","empty ingredient is not selectable","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Творог (однородный, жирный)","Творог (однородный, жирный)","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Яйцо (небольшое)","Яйцо (небольшое)","egg_raw","","1","egg_raw","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Масло растительное","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Ванильный сахар","Ванильный сахар","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Яйцо","яйцо","яйцо","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Манная крупа","Манная крупа","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Разрыхлитель","Разрыхлитель","baking_powder","","1","baking_powder","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_373bb4326fab32d1fd0f4cf4","Сырники без яиц с манкой","Масло растительное","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Яйцо куриное","Яйцо куриное","","","0","","PRODUCT_CATALOG_GAP","no accepted compatible product remains after explicit evidence","false","REAL_MISSING_PRODUCT"
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Изюм","Изюм","raisin","","1","raisin","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Манная крупа","Манная крупа","semolina_dry","","1","semolina_dry","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Крахмал кукурузный","Крахмал кукурузный","corn_starch","","1","corn_starch","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Растительное масло","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Творог","Творог","cottage_cheese_5pct","","1","cottage_cheese_5pct","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Яйцо","яйцо","яйцо","","4","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Мука","мука","мука","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Сахар","Сахар","sugar_white","","1","sugar_white","EXACT_PRODUCT_ALREADY_RESOLVED","accepted resolver supplied concrete product with nutrition authority","true",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Соль","соль","соль","","5","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
"dcluster_7f8a3c5cbd2cf72b64264e79","Пышные сырники с манкой","Растительное масло","растительное масло","растительное масло","","6","","PRODUCT_SELECTION_PENDING","multiple semantically valid products remain; no arbitrary variant is selected","false",""
